country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_truedom_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_truedom_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_truedom_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_truedom_3,nscm_resid_full_4,nscm_resid_domestic_4,nscm_resid_truedom_4
ZAF,2012,-3.179417e-05,-0.0026377668,-0.00015197664,0.0005584359,0.007064879,0.00039619207,-0.00052652747,-0.004425814,-0.00024419653,-6.4909386e-08,-1.2316133e-06,-8.772376e-09,-1.0865518e-09,-2.8257718e-08,-3.8356727e-09
ZMB,2012,-2.0569694e-05,-0.0018922656,-5.895726e-05,0.05323994,0.20577711,0.0756225,-0.05319343,-0.20337728,-0.07551429,-2.5809037e-05,-0.00050139666,-4.7689024e-05,-9.775483e-08,-6.1472456e-06,-1.5303043e-06
ZWE,2012,-1.5113613e-08,-1.1756393e-05,-1.6958795e-08,-0.0009399583,-0.019648002,-0.0006555638,0.007095933,0.048767805,0.012472808,-0.0061548133,-0.028947897,-0.011797883,-1.1374219e-06,-0.0001601139,-1.9432298e-05
AFG,2013,-8.168952e-09,-4.7297952e-05,-1.6292779e-08,-0.01142605,-0.10363421,-0.0208396,0.011895299,0.10664058,0.021649003,-0.00046922095,-0.0029573587,-0.0008092131,-2.9753618e-08,-1.6901934e-06,-9.3932094e-08
ALB,2013,-6.3119856e-05,-0.005439566,-0.0001321776,0.10370761,0.2397514,0.18334758,-0.10361987,-0.23386945,-0.18314908,-2.4355279e-05,-0.00043204633,-6.1958846e-05,-2.8770697e-07,-1.0396058e-05,-4.420765e-06
ARE,2013,-4.987287e-08,-0.00010828388,-1.006809e-09,-2.5411317e-09,-7.119773e-07,-3.8592188e-10,-2.0195914e-05,-0.0017113843,-5.3790147e-05,-0.15848356,-0.23998022,-0.08722696,0.15850377,0.2418006,0.08728069
ARG,2013,-0.0007618706,-0.028076842,-0.0002170451,0.0015066862,0.035414636,0.00041908026,-0.00074469467,-0.0073320884,-0.00020199474,-1.4777522e-07,-5.359739e-06,-1.7436406e-08,-7.1734085e-09,-3.196565e-07,-5.7346154e-09
ARM,2013,-3.3888057e-08,-4.4261764e-05,-3.8842842e-08,-0.0013669385,-0.048979364,-0.0026500132,0.0033438206,0.062927306,0.005406201,-0.0019760036,-0.01377506,-0.002750119,-8.2787375e-07,-0.00012871691,-5.9878384e-06
AUS,2013,7.379055e-05,0.0012679696,5.1259995e-05,-7.069444e-05,-0.001196146,-5.0909086e-05,-1.8160639e-06,-5.7109904e-05,-6.8711e-08,-1.5045816e-07,-1.4955284e-06,-3.0507778e-08,-1.2395789e-06,-1.3177083e-05,-2.1450832e-07
AZE,2013,-1.313633e-10,-1.9553588e-07,-3.7432644e-12,-1.9721679e-08,-8.505271e-06,-5.4040805e-10,-0.0008662827,-0.036498882,-0.001643282,0.018188894,0.12265456,0.10579103,-0.017322617,-0.086147025,-0.10414783
BDI,2013,-4.408698e-09,-2.457457e-06,-1.7614251e-09,-0.0001726719,-0.005689359,-7.643516e-05,0.10416329,0.0987941,0.11823511,-0.103977114,-0.09271985,-0.1180858,-1.3517828e-05,-0.00038249782,-7.2881005e-05
BEL,2013,4.1007996e-05,0.0012873411,9.918213e-05,-3.9891092e-05,-0.0012141576,-9.897152e-05,-7.291365e-07,-6.524717e-05,-6.5192246e-08,-3.92237e-08,-9.994728e-07,-1.14721415e-08,-3.7357643e-07,-6.9574944e-06,-1.3952517e-07
BEN,2013,-7.7253535e-06,-0.0005621766,-4.894513e-06,0.00063222647,0.0064710975,0.0014292002,-0.0006243255,-0.0059072413,-0.0014241808,-7.970484e-08,-1.7041754e-06,-6.1314125e-08,-6.295768e-10,-1.3499971e-08,-3.0666856e-09
BFA,2013,-7.671051e-06,-0.00080728723,-9.592904e-06,0.0023810267,0.022031963,0.0007736683,-0.0023729862,-0.021207366,-0.00076411234,-3.9667356e-07,-1.7111985e-05,-3.5615745e-08,-2.3080573e-09,-1.5372046e-07,-2.8028355e-09
BGD,2013,-7.834894e-09,-1.1104337e-05,-1.5311887e-08,-0.0012797583,-0.012124402,-0.0010315093,0.0022767186,0.017836094,0.004551947,-0.0009966566,-0.0056914645,-0.0035178068,-2.2803361e-07,-9.144166e-06,-2.5725546e-06
BGR,2013,-0.0030217024,-0.030921051,-0.0007490705,0.012949884,0.10249382,0.03377694,-0.009918782,-0.0712417,-0.033004414,-8.603912e-06,-0.00028204708,-1.875078e-05,-7.6538896e-07,-4.9031885e-05,-4.6589926e-06
BHR,2013,-3.8576244e-09,-5.5564246e-06,-9.463116e-11,-2.778274e-08,-3.6590047e-06,-2.7637508e-09,-0.00059317873,-0.021749554,-0.0029000915,0.05978173,0.11682558,0.06442672,-0.05918856,-0.09506684,-0.06152673
BIH,2013,-4.3608714e-05,-0.006391323,-7.112533e-05,0.052695394,0.19523591,0.035512626,-0.05263952,-0.18823071,-0.0354324,-1.2137544e-05,-0.00059976877,-8.715359e-06,-1.2471891e-07,-1.4091751e-05,-3.9658588e-07
BLR,2013,-2.3505126e-10,-1.5986586e-07,-1.1581451e-11,-1.3405493e-10,-2.0018501e-07,-1.1125055e-11,-5.51196e-07,-0.000256495,-5.5215332e-06,-0.0032961334,-0.019645235,-0.0024068793,0.0032966733,0.01990199,0.0024123192
BOL,2013,-0.00016979832,-0.008797393,-6.029902e-05,-0.36102295,-0.4482332,-0.27421817,0.362418,0.5017294,0.27831608,-0.001217722,-0.04166965,-0.003981449,-7.531159e-06,-0.0030291437,-5.6175766e-05
BRA,2013,-0.00024455733,-0.01384521,-0.0014427556,0.00035822392,0.014777839,0.001481235,-0.00011360102,-0.00093212764,-3.8537102e-05,-2.112821e-08,-4.6568914e-07,-2.3915674e-09,-1.0464185e-09,-4.0457053e-08,-2.7083682e-09
BTN,2013,-0.05324414,-0.3384636,-0.08378811,-0.13288103,-0.13883986,-0.08574738,0.20010936,0.5816703,0.20712823,-0.009548412,-0.03833886,-0.02270109,-0.004435831,-0.06602795,-0.01489162
BWA,2013,-0.021850655,-0.22473183,-0.080396436,0.045306325,0.32940918,0.13689065,-0.023365904,-0.102023624,-0.056245495,-8.129246e-05,-0.0018440174,-0.0001759891,-8.50648e-06,-0.00080967945,-7.273667e-05
CAF,2013,-2.4294369e-09,-9.154998e-06,-2.8154477e-09,-0.0007713893,-0.012599428,-0.0016271515,0.003982961,0.03208673,0.005523503,-0.003211399,-0.019470999,-0.0038960455,-9.7156864e-08,-7.1356612e-06,-3.3023298e-07
CAN,2013,0.00016415119,0.002069831,0.00028306246,-0.00015571459,-0.0017793175,-0.00028179155,-6.667342e-06,-0.000263936,-5.6933834e-07,-2.9677355e-07,-5.478036e-06,-1.0725502e-07,-1.4150687e-06,-2.106039e-05,-5.770295e-07
CHE,2013,1.7881393e-06,0.0015143752,0.00021260977,-7.2739607e-07,-5.0505227e-05,-8.483927e-05,-1.3241353e-08,-3.592822e-06,-1.2636831e-06,-6.522858e-08,-5.6476176e-05,-0.00011978229,-9.818945e-07,-0.0014037782,-6.692028e-06
CHL,2013,-0.094243675,-0.1545437,-0.09705634,0.09437972,0.15551949,0.09710753,-0.00013589617,-0.0009740761,-5.107694e-05,-1.195067e-07,-1.2865124e-06,-2.4024509e-08,-3.9925606e-08,-4.670125e-07,-7.492085e-08
CIV,2013,-5.3896347e-06,-0.0007774599,-5.725564e-06,0.27258223,0.32548183,0.1887939,-0.27245626,-0.3238196,-0.18873166,-0.00012032498,-0.0008783513,-5.61934e-05,-1.4984792e-07,-6.377982e-06,-3.6998108e-07
CMR,2013,-2.9272533e-09,-3.3022234e-06,-2.0536461e-09,-0.0013793415,-0.04009935,-0.00065338047,0.0024887323,0.044689834,0.0034979582,-0.0011092785,-0.0045809797,-0.0028430615,-8.154939e-08,-6.150432e-06,-1.5145636e-06
COD,2013,-2.102067e-09,-6.5819945e-06,-1.92136e-09,-0.0015388145,-0.03776401,-0.0015540877,0.0031629205,0.04444319,0.0051746964,-0.0016239893,-0.0066686883,-0.0036202155,-6.140235e-08,-3.9227616e-06,-3.13831e-07
COL,2013,-3.990996e-05,-0.0058145993,-3.0867046e-05,0.00055992603,0.01330328,0.00026226044,-0.000520035,-0.007481213,-0.00023142264,-5.2540983e-08,-7.319975e-06,-1.36298315e-08,-8.1899554e-10,-1.8028864e-07,-1.2250224e-09
CRI,2013,0.26316077,0.6749222,0.26528114,-0.263085,-0.67405313,-0.2652452,-7.49013e-05,-0.00084371364,-3.4775756e-05,-4.0432275e-07,-1.03412e-05,-2.478286e-07,-4.1682569e-07,-1.50024125e-05,-8.96253e-07
CYP,2013,-0.05849224,-0.31525883,-0.11291632,0.06044507,0.32772088,0.113601565,-0.0019483041,-0.01235448,-0.00068264874,-3.48775e-06,-6.980998e-05,-1.3497612e-06,-1.062862e-06,-3.774779e-05,-1.2205664e-06
DEU,2013,2.849102e-05,0.0014970303,3.7312508e-05,-2.8208688e-05,-0.0014771179,-3.7270416e-05,-1.360832e-07,-1.7543776e-05,-5.8399405e-09,-7.478276e-09,-2.2623534e-07,-1.0783848e-09,-9.5676754e-08,-2.2133177e-06,-2.578026e-08
DJI,2013,-8.611999e-09,-6.424744e-06,-9.612334e-10,-2.1886992e-05,-0.00067300507,-3.9703978e-06,-0.1554823,-0.43323612,-0.3780889,0.15586573,0.4404018,0.37903923,-0.00036146867,-0.006486221,-0.0009463949
DNK,2013,1.1920929e-06,0.00017470121,1.66893e-06,-1.1079578e-06,-0.00015865485,-1.6865839e-06,-1.7308803e-08,-6.2550666e-06,-1.0362254e-09,-4.7969473e-09,-3.5749923e-07,-3.0022982e-09,-1.1912771e-07,-9.539211e-06,-4.4342347e-08
ECU,2013,-9.701413e-06,-0.0017350931,-9.697276e-06,-0.035752926,-0.1822482,-0.05917759,0.037369072,0.22808689,0.06856525,-0.0016025158,-0.042417046,-0.009300986,-3.9178976e-06,-0.0016865587,-7.692294e-05
EGY,2013,-4.410557e-08,-8.16283e-05,-1.7279532e-08,-2.4587669e-06,-6.974931e-05,-4.597398e-06,0.9835592,0.9417697,0.9509515,-0.9821295,-0.9312218,-0.95040184,-0.0014271486,-0.010396542,-0.00054514187
ESP,2013,0.00089234114,0.023084998,0.0026209354,-0.0008886065,-0.022750305,-0.0026180616,-3.2423886e-06,-0.00030941004,-2.2557815e-06,-7.150742e-08,-3.852569e-06,-6.330425e-08,-5.253386e-07,-2.1376633e-05,-5.780005e-07
ETH,2013,-6.459972e-08,-1.3823312e-05,-1.1264333e-08,-0.00012812018,-0.0011359014,-1.962929e-05,0.19543773,0.24143928,0.34830064,-0.19513749,-0.23711722,-0.34671837,-0.00017199157,-0.0031723508,-0.0015626353
FIN,2013,4.8995018e-05,0.0020264983,6.830692e-05,-4.838685e-05,-0.001971798,-6.815322e-05,-3.5547058e-07,-4.4730095e-05,-2.0208955e-08,-2.2164999e-08,-9.238242e-07,-4.9598765e-09,-2.7010532e-07,-9.031459e-06,-7.726978e-08
FJI,2013,-2.7328764e-05,-0.003028021,-2.503319e-06,-0.00011353165,-0.0005388456,-8.2011386e-05,-0.5006461,-0.24711564,-0.23342824,0.5085411,0.32287675,0.25139397,-0.0077542146,-0.07219429,-0.017881203
FRA,2013,0.004234016,0.01744026,0.020396233,-0.0042073224,-0.016949212,-0.020390075,-2.3656465e-05,-0.0004587174,-5.3191743e-06,-5.7117745e-07,-5.4547154e-06,-1.0112396e-07,-2.5494487e-06,-2.6986903e-05,-6.549837e-07
GAB,2013,-7.5516056e-07,-0.00012520878,-5.4330263e-07,-0.6261471,-0.65215796,-0.4070396,0.6261878,0.6524515,0.4070819,-3.9947405e-05,-0.0001678919,-4.1568317e-05,-2.382882e-08,-3.9469762e-07,-1.429895e-07
GBR,2013,0.00015163422,0.0019768476,0.00026720762,-0.00014393503,-0.0017022338,-0.00026603916,-5.915033e-06,-0.00024639993,-5.174336e-07,-2.783249e-07,-5.42182e-06,-1.0459781e-07,-1.383216e-06,-2.2880417e-05,-5.592658e-07
GEO,2013,-0.0015027301,-0.03851178,-0.0032290865,-0.06661886,0.12644148,-0.106559575,0.068215534,-0.08341251,0.10983476,-8.940931e-05,-0.0036217577,-3.4509947e-05,-4.5763386e-06,-0.0008954717,-1.1588702e-05
GHA,2013,-1.4507241e-05,-0.00082433986,-2.49163e-05,0.000472188,0.005036831,0.00019580126,-0.00045751684,-0.0042109108,-0.00017094472,-6.170906e-08,-1.5792758e-06,-4.280023e-09,-7.732738e-10,-2.5115146e-08,-1.3333223e-09
GIN,2013,-1.1606239e-08,-2.305969e-05,-1.1656518e-08,-0.0031052385,-0.053199884,-0.0035711795,0.00560534,0.06629336,0.007660389,-0.0024997743,-0.013053056,-0.00408829,-2.05804e-07,-1.7316148e-05,-8.609696e-07
GMB,2013,-2.3890577e-08,-1.6899365e-05,-4.1853716e-09,-1.3935883e-05,-0.00047092757,-2.909735e-06,-0.046597186,-0.189632,-0.1421439,0.048031032,0.22784656,0.14737582,-0.0014198351,-0.03772671,-0.0052289814
GNB,2013,-2.454511e-07,-0.00024363911,-3.588403e-07,-0.017423946,-0.07896052,-0.016570466,0.018090427,0.086990714,0.017712176,-0.000666066,-0.0077669746,-0.0011396264,-2.6480484e-07,-1.9650623e-05,-1.8039383e-06
GNQ,2013,-2.0096895e-11,-1.00680204e-07,-8.026178e-13,-3.3196141e-09,-2.1017172e-06,-3.2848693e-10,-0.00015097819,-0.012992193,-0.0016109718,0.005882442,0.07849282,0.010230362,-0.0057314886,-0.06549841,-0.008619385
GRC,2013,0.23578012,0.33565682,0.07421297,-0.23517467,-0.33114842,-0.07414234,-0.00060103385,-0.004486675,-6.8361325e-05,-1.94518e-06,-1.0592204e-05,-2.7463076e-07,-2.439495e-06,-1.1132518e-05,-1.9988988e-06
GTM,2013,-6.0975435e-07,-0.00039760143,-4.911121e-07,0.018016636,0.112339616,0.029087663,-0.018015567,-0.111888506,-0.029085597,-5.022317e-07,-5.339964e-05,-1.567867e-06,-5.971448e-10,-1.091464e-07,-3.445891e-09
GUY,2013,-7.568158e-05,-0.005837918,-7.045953e-05,0.08747387,0.35554785,0.21062219,-0.087381676,-0.34831402,-0.21039778,-1.6316499e-05,-0.001366896,-0.00015093996,-1.6918001e-07,-2.8990687e-05,-3.0281456e-06
HRV,2013,-0.36427534,-0.48474118,-0.19188876,0.36922973,0.5002282,0.1942299,-0.004887388,-0.014213921,-0.002307461,-4.0791845e-05,-0.0005125994,-1.9311616e-05,-2.6372834e-05,-0.0007606362,-1.4439819e-05
HTI,2013,-3.088351e-07,-0.0002881353,-1.8001043e-07,0.3169737,0.51845694,0.50390804,-0.31696323,-0.5179093,-0.50386703,-1.0300774e-05,-0.000259278,-4.0767027e-05,-3.4926049e-09,-1.9257726e-07,-1.4033118e-08
HUN,2013,-0.26610833,-0.41847536,-0.030206393,0.5193497,0.7039913,0.33872008,-0.24792314,-0.20496517,-0.30395567,-0.0035381494,-0.02443482,-0.0032894672,-0.0017801065,-0.056115944,-0.0012685437
IDN,2013,-3.2699515e-06,-0.0009114284,-4.834578e-06,0.0059995055,0.027030945,0.001258254,-0.005995601,-0.026107097,-0.0012534433,-6.648875e-07,-1.2278213e-05,-3.284493e-08,-3.3018346e-09,-1.0959384e-07,-1.6528442e-09
IND,2013,-5.6107267e-05,-0.007626638,-0.00040630743,0.008988559,0.046276152,0.0055969954,-0.008930781,-0.03862567,-0.005189782,-1.7061908e-06,-2.3373e-05,-7.690217e-07,-2.5840714e-08,-4.0614458e-07,-1.4760865e-07
IRL,2013,0.00026005507,0.0037956834,0.0011476278,-0.0002559662,-0.0035994134,-0.0011462059,-2.7986594e-06,-0.00015549475,-7.973072e-07,-1.4684232e-07,-5.0915082e-06,-1.1634107e-07,-1.1408973e-06,-3.5688085e-05,-4.710322e-07
IRN,2013,-2.7860134e-08,-1.3974401e-05,-2.5672784e-09,-1.8733099e-06,-7.145029e-05,-1.9807104e-07,-0.014223236,-0.08381266,-0.039445974,0.04883057,0.24205047,0.12219894,-0.034605406,-0.15815237,-0.08275271
IRQ,2013,-1.0996421e-07,-5.8063742e-05,-7.82855e-08,-0.02808216,-0.07860021,-0.029611051,0.028252542,0.08034891,0.029775143,-0.00017017589,-0.0016891754,-0.00016377064,-8.7929855e-08,-1.4567643e-06,-1.5401702e-07
ISL,2013,0.00025212765,0.0049476624,0.001842022,-0.0002420778,-0.0044533685,-0.0018266442,-6.512318e-06,-0.000386015,-1.1065064e-05,-3.3639873e-07,-1.0137458e-05,-1.1491322e-06,-3.2486023e-06,-9.826504e-05,-3.2128382e-06
ISR,2013,0.06036055,0.16350675,0.055111945,-0.05898186,-0.14148475,-0.054764748,-0.0013685145,-0.021896306,-0.0003362688,-4.587354e-06,-8.3987434e-05,-3.0213378e-06,-5.7051034e-06,-4.17201e-05,-7.942823e-06
ITA,2013,0.00041228533,0.008163631,0.000644505,-0.00041102705,-0.008045309,-0.00064426055,-7.6816576e-07,-8.309038e-05,-9.5237766e-08,-5.2358256e-08,-4.07127e-06,-1.8602591e-08,-4.2804638e-07,-3.1067124e-05,-1.6292368e-07
JAM,2013,-0.17735632,-0.28767005,-0.22765936,0.17992234,0.3099854,0.23237044,-0.0025625296,-0.022230018,-0.00469368,-2.5665126e-06,-6.48545e-05,-7.1404015e-06,-1.0061023e-06,-2.0472111e-05,-1.0320788e-05
JOR,2013,-9.515626e-06,-0.0010683524,-1.2053622e-06,-0.0037790914,-0.0116572175,-0.0010782679,0.016774416,0.13574773,0.022330046,-0.012882694,-0.11726084,-0.021001453,-0.000103105725,-0.0057612597,-0.0002491889
JPN,2013,0.001504302,0.010870576,0.0005710721,-0.0014606869,-0.009910513,-0.0005636888,-3.508296e-05,-0.00078899047,-3.813587e-06,-1.1637592e-06,-2.2937787e-05,-5.9375975e-07,-7.413883e-06,-0.0001481176,-2.953848e-06
KAZ,2013,-1.1170119e-08,-3.4668242e-06,-8.031082e-10,-5.1118496e-07,-7.044672e-05,-1.09418096e-07,-0.0078103025,-0.096069165,-0.024378113,0.07874268,0.3133579,0.1451248,-0.07093185,-0.2172147,-0.12074652
KEN,2013,-3.1132995e-06,-0.00052243075,-2.487477e-06,0.0021193624,0.014006555,0.004154086,-0.0021160434,-0.013475306,-0.004151372,-2.86238e-07,-8.742204e-06,-1.8785175e-07,-1.0489253e-09,-6.847335e-08,-2.4351519e-09
KGZ,2013,-2.150447e-06,-0.00039812655,-4.9948876e-06,-0.09026417,-0.31400976,-0.1091149,0.0907653,0.31913704,0.1112811,-0.00049813284,-0.004664788,-0.0021433209,-8.4955883e-07,-6.4294945e-05,-1.7844697e-05
KHM,2013,-1.8798392e-08,-7.2782545e-06,-1.4988654e-08,-0.0004907661,-0.003156118,-0.00013908443,0.021296501,0.05789441,0.0580045,-0.020795636,-0.054472204,-0.05772394,-1.0068306e-05,-0.0002588074,-0.00014151847
KOR,2013,-0.28877792,-0.7070135,-0.19936876,0.29667383,0.73335826,0.20469254,-0.007833173,-0.024883315,-0.0052654147,-3.7607282e-05,-0.0005233088,-3.769419e-05,-2.5077092e-05,-0.0009382567,-2.0596843e-05
LAO,2013,-3.571371e-11,-9.7039155e-08,-8.4082004e-13,-4.3716725e-11,-9.758e-08,-4.7870665e-13,-1.4723831e-07,-0.00028598437,-1.5449131e-06,-0.0024514236,-0.05773838,-0.0035181448,0.0024515986,0.058024645,0.0035197139
LBN,2013,-1.8052935e-05,-0.001991176,-1.1131196e-05,0.34763354,0.4975675,0.2077272,-0.34754115,-0.494989,-0.20769525,-7.406229e-05,-0.00058512675,-2.0571419e-05,-2.9303197e-07,-2.1648307e-06,-2.7582337e-07
LBR,2013,-1.3067322e-06,-0.00039742707,-8.9942733e-07,0.0035116673,0.01765734,0.008396685,-0.0035100689,-0.017254319,-0.008395341,-3.6971153e-07,-5.569087e-06,-4.2648358e-07,-6.531287e-10,-2.3315563e-08,-1.7884372e-09
LKA,2013,-3.1081368e-07,-0.00016940918,-6.024678e-07,-0.0073021785,-0.040930007,-0.00627456,0.010761797,0.08918172,0.01543355,-0.0034545918,-0.046966214,-0.009123688,-4.6832974e-06,-0.001116101,-3.473974e-05
LSO,2013,-0.00017295447,-0.009924557,-0.0006554678,0.036649764,0.18215334,0.112742424,-0.036463894,-0.17190182,-0.112018675,-1.274899e-05,-0.0003191683,-6.134076e-05,-1.8204163e-07,-7.705218e-06,-6.8431054e-06
LTU,2013,0.0109626055,0.098288774,0.017926753,-0.010930456,-0.097173125,-0.01786163,-2.7921053e-05,-0.00081508374,-5.4563716e-05,-7.53982e-07,-2.9985555e-05,-2.5833835e-06,-3.416093e-06,-0.00027056734,-7.905621e-06
LUX,2013,1.0251999e-05,0.00017672777,6.4730644e-05,-5.8506575e-06,-0.000109700835,-6.321975e-05,-1.4929627e-06,-5.5875396e-05,-2.902914e-07,-2.608569e-07,-1.2184155e-06,-4.649487e-07,-2.6541938e-06,-9.937976e-06,-8.6713044e-07
LVA,2013,0.0029617548,0.039997518,0.008494079,-0.0029309066,-0.037285335,-0.008432322,-1.8631556e-05,-0.00073614466,-4.0382354e-05,-1.763293e-06,-0.00019992355,-8.263088e-06,-1.048323e-05,-0.0017761494,-1.31756715e-05
MAR,2013,-2.3729272e-06,-0.0005982867,-1.0949664e-06,-0.0066132317,-0.030107101,-0.0046842014,0.013351023,0.09124923,0.014939308,-0.006713965,-0.058899045,-0.010186834,-2.133865e-05,-0.0016446805,-6.708304e-05
MDA,2013,-0.00023392806,-0.014214822,-0.0004096474,0.03349775,0.09508085,0.012113869,-0.033249717,-0.08060649,-0.011698392,-1.3680063e-05,-0.00024161935,-5.100544e-06,-3.4756442e-07,-1.7964454e-05,-8.3029374e-07
MDV,2013,-1.00023044e-07,-7.150941e-05,-1.5559351e-07,-0.0015215895,-0.019595556,-0.0019250185,0.03419316,0.10939437,0.028430045,-0.03264914,-0.08788544,-0.026446467,-2.2247172e-05,-0.0018418332,-5.8354944e-05
MEX,2013,-4.9967384e-06,-0.0015156362,-3.4519292e-06,0.025952458,0.102093816,0.024884582,-0.025946151,-0.10052021,-0.024879696,-1.3331887e-06,-5.7556117e-05,-1.4424694e-06,-4.4509365e-09,-3.7609644e-07,-1.597553e-08
MKD,2013,-7.362082e-06,-0.0022998308,-1.2596712e-05,-0.0071309344,-0.074516654,-0.025140882,0.014181733,0.16546845,0.032853723,-0.006996326,-0.07791404,-0.0074993023,-4.6993024e-05,-0.01073788,-0.00020093132
MLI,2013,-5.2131264e-07,-0.00012522047,-5.960016e-07,0.012206495,0.051359355,0.0034005046,-0.012204957,-0.051221095,-0.0033997481,-9.4687664e-07,-1.2972263e-05,-1.2732848e-07,-8.1084117e-10,-1.9011981e-08,-9.939604e-10
MMR,2013,-2.0340246e-07,-0.00014488651,-1.2976759e-07,-0.00093324616,-0.0038448083,-0.0006448191,0.13042432,0.29248458,0.1085093,-0.12940405,-0.2864132,-0.10776378,-8.678214e-05,-0.0020815919,-0.00010059395
MNG,2013,-0.00015817,-0.012195536,-0.0004231671,0.006892264,0.062427104,0.0059170127,-0.0067323865,-0.050161906,-0.0054929475,-1.67597e-06,-6.546428e-05,-7.021344e-07,-5.5050236e-08,-4.109306e-06,-2.2866861e-07
MOZ,2013,-3.0043825e-06,-0.0006736258,-6.7721603e-06,0.6216021,0.49759048,0.3882861,-0.6210433,-0.4926901,-0.387883,-0.000555288,-0.0041982075,-0.0003943833,-4.682479e-07,-2.855313e-05,-1.8780481e-06
MUS,2013,-0.011257944,-0.13808972,-0.035935596,0.018764913,0.17896658,0.064863384,-0.0074976687,-0.04072003,-0.028861288,-8.217639e-06,-0.00012030708,-4.2216176e-05,-1.0450884e-06,-3.6519723e-05,-2.4205285e-05
MWI,2013,-4.5702013e-06,-0.00088800414,-5.557163e-06,0.021043599,0.09826636,0.024404645,-0.021034537,-0.0972584,-0.024395026,-4.5363827e-06,-0.00011933611,-4.062301e-06,-1.0108156e-08,-6.6331984e-07,-3.7515466e-08
MYS,2013,-2.5825607e-06,-0.00045028524,-1.8507737e-06,-0.0012820835,-0.0047577727,-0.0005747941,0.027556181,0.092443585,0.031557143,-0.025924055,-0.078558445,-0.029516703,-0.00034751173,-0.008677098,-0.00146367
NAM,2013,-0.0001555905,-0.010640874,-0.00024594725,0.018953204,0.11044109,0.044834197,-0.01878601,-0.0993958,-0.04456874,-1.1406254e-05,-0.0003820413,-1.8051489e-05,-1.7890764e-07,-2.2339605e-05,-1.3427534e-06
NER,2013,-1.3026794e-05,-0.0011160474,-3.9215593e-05,0.0011937022,0.009261072,0.00041985512,-0.001180459,-0.008140342,-0.0003805576,-2.8344476e-07,-4.646407e-06,-9.755166e-08,-2.0546604e-09,-5.20355e-08,-8.798241e-09
NGA,2013,-2.5842493e-07,-9.5685886e-05,-1.6677002e-07,0.0033925772,0.015686989,0.0010034442,-0.0033921807,-0.015589621,-0.0010032592,-1.3788907e-07,-1.616284e-06,-7.11281e-09,-1.278404e-10,-2.7243334e-09,-6.3587996e-11
NIC,2013,-3.9816353e-08,-4.3337805e-05,-1.2322509e-08,-0.00044707468,-0.009589012,-0.00020803328,0.010218143,0.15208507,0.1344946,-0.009767918,-0.14121942,-0.1341583,-3.0875967e-06,-0.0012333336,-0.00012833734
NLD,2013,1.1086464e-05,0.00095039606,4.553795e-05,-1.033477e-05,-0.00080960407,-4.426125e-05,-2.8107428e-07,-0.00010749498,-8.143883e-08,-3.7110034e-08,-3.0110043e-06,-9.755229e-08,-5.257242e-07,-3.0293791e-05,-1.0861307e-06
NOR,2013,4.6491623e-06,0.00021213293,2.9802322e-06,-3.7611042e-06,-0.0001816173,-2.797193e-06,-2.333167e-07,-2.3131905e-05,-4.076307e-09,-3.589997e-08,-5.0705927e-07,-1.3475536e-08,-5.677682e-07,-6.877252e-06,-1.4056074e-07
NPL,2013,-4.630963e-05,-0.008326905,-0.00019188998,0.16355687,0.28859663,0.071246386,-0.16346338,-0.27998587,-0.07104166,-4.6952402e-05,-0.0002811903,-1.190883e-05,-2.2048138e-07,-2.7054211e-06,-8.715823e-07
NZL,2013,4.184246e-05,0.0015060902,3.2544136e-05,-3.717008e-05,-0.0011478103,-3.1640862e-05,-1.1235487e-06,-8.923074e-05,-6.821566e-08,-3.2767807e-07,-1.3531921e-05,-1.08748345e-07,-3.2096823e-06,-0.0002553812,-7.544414e-07
PAK,2013,-6.3844965e-07,-0.0002934719,-1.916321e-06,0.4626509,0.3885587,0.23060358,-0.46259633,-0.3880334,-0.23057897,-5.3869197e-05,-0.00023131887,-2.2517557e-05,-3.869113e-08,-4.0889944e-07,-9.209611e-08
PHL,2013,-3.9424285e-06,-0.0016035871,-4.8910106e-06,0.0070725083,0.032800674,0.0007277131,-0.007066737,-0.031150429,-0.0007227655,-1.8008643e-06,-4.6114623e-05,-4.6807724e-08,-6.2465433e-09,-5.132946e-07,-1.4787838e-09
PNG,2013,-3.0424565e-06,-0.0024288348,-2.7984577e-06,-0.2689275,-0.4213867,-0.18000928,0.269019,0.42419392,0.18034202,-8.8378896e-05,-0.00037753934,-0.0003293508,-1.10289974e-07,-8.0660897e-07,-5.5709603e-07
POL,2013,0.08366591,0.28310692,0.06414193,-0.08359556,-0.2822347,-0.06411037,-6.8862e-05,-0.0008597626,-3.0030173e-05,-4.9348347e-07,-3.9256197e-06,-1.9010294e-07,-9.542636e-07,-8.517877e-06,-1.3205516e-06
PRK,2013,-7.782316e-15,-4.6196594e-10,-3.1478828e-17,-4.52557e-15,-2.2017345e-10,-2.7573865e-18,-6.719829e-11,-3.1658421e-06,-7.0700207e-10,-5.6355548e-05,-0.007791006,-5.8367244e-05,5.6385994e-05,0.0077942014,5.8412552e-05
